task_id,title,dataset_id,dataset_path,status,tests_source,category
b14c4ffc-058e-4073-ba9d-710b64c56cea,Topcoder Member API Migration Code Fix,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
b2217817-3aaf-478f-a73f-2817e1b348fc,Topcoder Challenge API: fix issues in Test Cases,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
b4210a15-4a64-4fd4-9073-2a3e7e71c52c,Topcoder O/R F2F - Save changes after editing score card is opening the project in a new tab,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
b49648b6-9772-461e-bdd2-12531df0f94b,Review API v6  Challenge Review Progress Endpoint,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,failed_tests,synthesized,partial_synthesized_tests
b4ce6cb7-8df8-4ca5-ab75-2b962df71ce9,72 hours! - Topcoder Review App - Challenge Review Details Page Integration - Part 1,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
b4d1a858-955a-4e61-9a9c-0ebbe92decf0,Informix Testing 6th July,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
b7723a12-b8f7-4ca4-93e3-ffb9c2bc8221,Topcoder Ratings Calculation Service Postgres Schema Design,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
bb63ec8d-e3bb-4dc8-80dd-ddf2dd84ed61,Topcoder Challenge API - Issues Fix 0613,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
bc753269-c2f1-48ad-b0c3-51857adae837,Test Draft CH,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
bd284c61-3106-44b6-941e-0261f2b5717d,PieceFinder Computer Vision Proof of Concept Challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_failed_synthesis,,metadata_only
c014f257-51be-441b-a53a-22307d0e01e5,Topcoder Review API - Lint Errors Fix and Endpoint Path Correction,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_failed_synthesis,,metadata_only
c12f89e7-f444-407a-8d10-b14d1e26d2f0,Topcoder O/R F2F - UI issues in Late Deliverables Details page,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
c1d1ce40-9337-4a23-af35-af6593a969f3,Topcoder O/R F2F - Approval scorecard is not reskinned,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
c686d72a-f0da-4e30-9eca-b75f317e5931,Medium | Topcoder Skill Builder Competition | ReactJS | Co-learning,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
c77d02db-c3e4-48c3-bee0-f3e2599824b7,Topcoder Member API - Update Code with Postgres Schema Part 1,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
c8bb4b8f-d9c5-48d8-b37e-e165cf4cd5f6,Test challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
c90790bd-d289-42b7-bd97-4bc65d7232f5,Topcoder Community App - Remove the support modal,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
cd9b908a-f6d0-49ec-aca4-332916a6a7ee,Topcoder Review API - Fix Identified Issues,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,failed_tests,synthesized,partial_synthesized_tests
cdb60740-ab44-40e2-9491-7c14f71a8256,Topcoder Member API V6 Test Improvement Part 2,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
d07192fe-fc8e-48ce-88b6-9c190a8ff4ac,Topcoder Review API - Legacy Submissions Data Import for Submissions API Migration - REPOST,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
d0aeaa35-702f-41ec-9522-7cd2e93f35f2,Topcoder O/R F2F - Forum link is opening error page,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
d1c8505f-e0eb-4026-b7f8-3c5e991e9e20,TEST INFORMIX,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
d29af94a-f951-479c-8f39-86a413c7c100,72 Hours  Topcoder Review App  Challenge Review Edit Page Integration  Repost,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_failed_synthesis,,metadata_only
d3df2502-e80c-49a8-96f6-ded70d59c750,[GIG] Azure Integration Developer,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,failed_tests,synthesized,partial_synthesized_tests
d4138296-7ca5-40e3-86d7-b9566a6aa05c,Topcoder Community App - Apply universal navigation to Privacy Policy page,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
d4d7b154-8d23-4b52-abde-1d37d3edf8bd,Topcoder Member API V6 Test Improvement Part 1,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
d8c5b3a9-2ad6-4709-917a-7ab5854ac0f4,Topcoder O/R F2F - View Completed Review Score,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_failed_synthesis,,metadata_only
d91b8780-5069-45a1-9842-b9fcbec65101,Topcoder Resources API relocating MemberProfile and MemberStats tables,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
db84aa79-98e1-4ea2-aca1-3503d7ebac41,Topcoder O/R F2F - Error when the reviewer doing appeal responses,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
dd239e92-3ee2-4451-8a3d-c8972be32937,INFORMIX NEW,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
ddeb3d88-2817-45d9-8f93-ea3b4fa9eb9e,"Native Language Specialists – Japanese, Korean, and French (3-Month GIG Contract)",challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
de4f9d67-957f-497e-bcb4-597e8f583911,Topcoder Resources API: get full role object for resources API,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_failed_synthesis,,metadata_only
dp_coin,Coin Change,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_coin_hard,Coin Change (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_coin_ood,Coin Change (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_coin_stress,Coin Change (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_coin_test,Coin Change (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_fib,Nth Fibonacci,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_fib_hard,Nth Fibonacci (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_fib_ood,Nth Fibonacci (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_fib_stress,Nth Fibonacci (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
dp_fib_test,Nth Fibonacci (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
e12ee862-474a-4e40-9d2d-2699ae1dfc2a,AI Aided Asset Versioning Platform User Panel Frontend Challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,failed_tests,synthesized,partial_synthesized_tests
e1629b69-4c8e-4ed1-abb2-d4bfbe541db6,Topcoder NestJS Autopilot - Challenge API Integration Fixes,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
e1a9ccda-b466-4903-b5c3-2ad63cae7f5b,Topcoder Identity Service fixing Roles Endpoints Defects,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,failed_tests,synthesized,partial_synthesized_tests
e28794c3-545b-4869-b536-588e82cf31bb,Topcoder MM Scorer Update to use M2M token,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
e8231040-e63f-40c4-980c-eb815062aeec,Topcoder Online Review - Logged out user is not shown as logged out in the uni nav on the List Project page,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
e9b766e3-df0e-414d-9ac0-d39e1d7d7093,Informix Testing 6th July New,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
ec992916-4f83-4d20-9a0c-e623d7258b6a,72 hours Topcoder Review API Gitea Workflow Triggers for Submission Scan Complete,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
ecfed727-3e85-41ab-9ce4-6d0032f80c57,Topcoder Identity Service: Tests Improvement,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
eeb7d819-1984-47d0-989f-77421af704e8,Topcoder Member API - Legacy Data Import for Member API Migration,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
efb49126-be30-4c9a-8185-0bf98bcc9a38,Reporting Application - API Development #1,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,failed_tests,synthesized,partial_synthesized_tests
f0a449ac-540f-4325-9910-ca69f4df99a8,"Topcoder Challenge API - Add field for ""wiproAllowed""",challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
f0a64f69-51d7-4699-8507-005b80982771,Topcoder NestJS Autopilot: Event-Based Phase Transition Implementation,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_failed_synthesis,,metadata_only
f107d44d-d997-41de-8c44-c9f63b718f96,MTL-DBG-Dec22-Niti01,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
f10e7e31-4050-41e7-8b71-5b362461dbd2,Test 19_06,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
f4c318a9-edff-45ab-9ccc-703fa2d80239,Topcoder O/R F2F - Unable to Approve reject challenges since the Response drop down is not selectable,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,failed_tests,synthesized,partial_synthesized_tests
f537cf53-949f-42eb-ae9b-9659ba55820b,Topcoder NestJS Autopilot  Winston Logger ECS Deployment Fix,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
f5b289f7-d7c9-4228-8f6b-2c5caa989525,72HR Topcoder Rating Processor v6 Enhancement,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
f71e8aa6-359f-494a-b2a7-e20cfe317cd4,Topcoder O/R F2F - Advancing screening failed submissions page is not reskinned,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
f8df2d83-4ff4-4c29-beee-f357182e5053,AgentGateway Configuration Cookbook and Demos,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,failed_tests,synthesized,partial_synthesized_tests
f9403b29-37cc-47a3-bda0-80d4e592f5c5,ePost RX Modernisation - Fix all failed test case and improve the coverage Part 2,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
fa187051-f7ac-4e56-8ecd-c31d61e3e961,"[GIG] Integration Technical Business Analyst – Melbourne, Australia",challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
fa4d239a-d085-441d-9d04-bf63ad326a90,Topcoder Admin App Add Columns to Review Management Page,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
faa95748-8dbe-4d5b-87e1-b96d8073e31c,Topcoder Community App - 2 Round Challenge sporadically showing as 1 round,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
fba17aab-d8df-46fd-87cf-bac814c5bb97,Topcoder O/R F2F - Members cannot download submissions anymore,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
fc529d83-2f9e-4f3e-8c3a-7770122c1404,Topcoder O/R F2F - Buttons in some pages are not fully visible,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
graph_degree,Degree Map,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,failed_tests,provided,executable_curated_tests
graph_degree_hard,Degree Map (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,failed_tests,provided,executable_curated_tests
graph_degree_ood,Degree Map (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,failed_tests,provided,executable_curated_tests
graph_degree_stress,Degree Map (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,failed_tests,provided,executable_curated_tests
graph_degree_test,Degree Map (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,failed_tests,provided,executable_curated_tests
graph_edges,Edge Count,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
graph_edges_hard,Edge Count (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
graph_edges_ood,Edge Count (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
graph_edges_stress,Edge Count (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
graph_edges_test,Edge Count (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
mixed_matrix,Matrix Trace,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
mixed_matrix_hard,Matrix Trace (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
mixed_matrix_ood,Matrix Trace (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
mixed_matrix_stress,Matrix Trace (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
mixed_matrix_test,Matrix Trace (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
number_primes,Prime Count,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
number_primes_hard,Prime Count (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
number_primes_ood,Prime Count (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
number_primes_stress,Prime Count (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
number_primes_test,Prime Count (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_freq,Char Frequency,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_freq_hard,Char Frequency (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_freq_ood,Char Frequency (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_freq_stress,Char Frequency (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_freq_test,Char Frequency (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_reverse,Reverse String,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_reverse_hard,Reverse String (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_reverse_ood,Reverse String (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_reverse_stress,Reverse String (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
string_reverse_test,Reverse String (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
